response_id,profiling_role,profiling_location,profiling_region,profiling_sector,survey_question_title,survey_question_type,option,suboption,answer
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,How much did T+1 impact your levels of automation (straight through processing) in each of the following activities? Are you more or less automated than before T+1?,table-radio,Account opening / onboarding (including Settlement Instruction / SSI maintenance),,More automated
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,What is the main project type that you trade (voluntary) carbon credits for?,table-stars,Australia,,3
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,Do you agree or disagree that the May 2024 T+1 transitions effectively achieved the following:,table-radio,Greater market automation,,Agree
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,How often do you undertake the below tasks to drive your innovation? ,table-radio,Increased readiness for future market transitions to T+1,,Agree
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,What is the main solution that you are planning to use for corporate actions in these cases?,table-radio,Increased readiness for future market transitions to T+1,,Agree
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,Do you agree or disagree that the May 2024 T+1 transitions effectively achieved the following:,table-radio,Increased readiness for future market transitions to T+1,,Agree
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,How often do you undertake the below tasks to drive your innovation? ,table-radio,Readiness for T+0,,Disagree
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,What is the main solution that you are planning to use for corporate actions in these cases?,table-radio,Readiness for T+0,,Disagree
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,Do you agree or disagree that the May 2024 T+1 transitions effectively achieved the following:,table-radio,Readiness for T+0,,Disagree
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,"In 2024, what is your primary business objective for your digital asset / DLT initiatives?",table-radio,Using a centralised provider for SSI management,,Q4 2024
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,Onboarding / SSIs,table-radio,Using a centralised provider for SSI management,,Q4 2024
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,What is the main project type that you trade (voluntary) carbon credits for?,table-stars,UK,,4
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,"Given the ongoing market consultations, how would you rate your own readiness for a T+1 transition in the UK, Europe and Australia today?",table-stars,UK,,4
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,What is the main project type that you trade (voluntary) carbon credits for?,table-stars,Europe,,4
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,"Given the ongoing market consultations, how would you rate your own readiness for a T+1 transition in the UK, Europe and Australia today?",table-stars,Europe,,4
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,What is the main solution that you are planning to use for corporate actions in these cases?,table-radio,Greater market automation,,Agree
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,"Given the ongoing market consultations, how would you rate your own readiness for a T+1 transition in the UK, Europe and Australia today?",table-stars,Australia,,3
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,What would your preferred timing be for a transition to T+1 in these markets?,table-radio,UK,,2030 or later
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,What would your preferred timing be for a transition to T+1 in these markets?,table-radio,Europe,,2030 or later
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,What would your preferred timing be for a transition to T+1 in these markets?,table-radio,Australia,,2030 or later
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,"Are there any unique considerations in each of these markets that need consideration, as we prepare for a T+1 transition?  If so, please list them for each relevant market below",multitext,Europe,,CSDR Penalties
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,"Are there any unique considerations in each of these markets that need consideration, as we prepare for a T+1 transition?  If so, please list them for each relevant market below",multitext,Australia,,Early FX Funding
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,"Are there any unique considerations in each of these markets that need consideration, as we prepare for a T+1 transition?  If so, please list them for each relevant market below",multitext,Japan,,Early FX Funding
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,"Are there any unique considerations in each of these markets that need consideration, as we prepare for a T+1 transition?  If so, please list them for each relevant market below",multitext,Brazil,,FX Restricted currency
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,"Based on current progress, when do you expect to be able to use the following currencies in digital form your blockchain projects?",radio,,,No
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,Would you be interested in providing feedback on your experience with this survey? ,radio,,,No
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,Which areas have you been involved with (in terms of funded / scoped projects) post T+1 transition?,checkbox,Onboarding / SSIs,,Onboarding / SSIs
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,Who do you see as the key partners in resolving the expansion projects above?,table-stars,My firm's investments in trade flow automation,,5
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,Please rank the importance of the following partners in defining and executing your innovation agenda for the next 3 years.,table-stars,Additional hiring,,5
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,How would you rate the importance of the following factors by their importance in ensuring a smooth transition to T+1 in 2024?,table-stars,Client and stakeholder education efforts,,5
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,Please rank the importance of the following partners in defining and executing your innovation agenda for the next 3 years.,table-stars,Industry collaboration (and leadership by key associations),,5
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,Who do you see as the key partners in resolving the expansion projects above?,table-stars,Industry collaboration (and leadership by key associations),,5
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,How would you rate the importance of the following factors by their importance in ensuring a smooth transition to T+1 in 2024?,table-stars,Industry collaboration (and leadership by key associations),,5
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,Please rank the importance of the following partners in defining and executing your innovation agenda for the next 3 years.,table-stars,Time available to prepare (from SEC announcement),,5
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,Who do you see as the key partners in resolving the expansion projects above?,table-stars,Time available to prepare (from SEC announcement),,5
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,How would you rate the importance of the following factors by their importance in ensuring a smooth transition to T+1 in 2024?,table-stars,Time available to prepare (from SEC announcement),,5
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,Please rank the importance of the following partners in defining and executing your innovation agenda for the next 3 years.,table-stars,Clarity on rules and T+1 market operating framework,,5
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,Who do you see as the key partners in resolving the expansion projects above?,table-stars,Clarity on rules and T+1 market operating framework,,5
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,How would you rate the importance of the following factors by their importance in ensuring a smooth transition to T+1 in 2024?,table-stars,Clarity on rules and T+1 market operating framework,,5
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,Please rank the importance of the following partners in defining and executing your innovation agenda for the next 3 years.,table-stars,My firm's investments in trade flow automation,,5
794094074,Clearing / Settlements,Singapore,Apac,Custodian / Bank,How would you rate the importance of the following factors by their importance in ensuring a smooth transition to T+1 in 2024?,table-stars,My firm's investments in trade flow automation,,5
